,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,logP(X12=0),logP(X12=1),logP(X13=0),logP(X13=1),logP(X13=2),logP(X13=3),X0|do(X12=0),X1|do(X12=0),X2|do(X12=0),X3|do(X12=0),X4|do(X12=0),X5|do(X12=0),X6|do(X12=0),X7|do(X12=0),X8|do(X12=0),X9|do(X12=0),X10|do(X12=0),X11|do(X12=0),X12|do(X12=0),X13|do(X12=0),logP(X13=0)|do(X12=0),logP(X13=1)|do(X12=0),logP(X13=2)|do(X12=0),logP(X13=3)|do(X12=0),X0|do(X12=1),X1|do(X12=1),X2|do(X12=1),X3|do(X12=1),X4|do(X12=1),X5|do(X12=1),X6|do(X12=1),X7|do(X12=1),X8|do(X12=1),X9|do(X12=1),X10|do(X12=1),X11|do(X12=1),X12|do(X12=1),X13|do(X12=1),logP(X13=0)|do(X12=1),logP(X13=1)|do(X12=1),logP(X13=2)|do(X12=1),logP(X13=3)|do(X12=1)
0,3,1,0,0,0,2,1,1,0,0,0,1,1,1,-14.588520050048828,-15.381113052368164,-12.412649154663086,-9.780067443847656,-11.202759742736816,-9.96507740020752,3,1,0,0,0,2,1,1,0,0,0,1,0,3,-12.41883945465088,-9.77812385559082,-11.222577095031738,-9.969351768493652,3,1,0,0,0,2,1,1,0,0,0,1,1,1,-12.412649154663086,-9.780067443847656,-11.202759742736816,-9.96507740020752
1,4,1,2,1,0,2,1,1,0,1,0,0,0,3,-14.724365234375,-15.266983032226562,-12.337885856628418,-9.771995544433594,-11.190171241760254,-9.95896339416504,4,1,2,1,0,2,1,1,0,1,0,0,0,3,-12.337885856628418,-9.771995544433594,-11.190171241760254,-9.95896339416504,4,1,2,1,0,2,1,1,0,1,0,0,1,1,-12.336520195007324,-9.775224685668944,-11.176765441894531,-9.95738410949707
2,6,1,1,0,0,1,1,1,1,1,0,0,0,2,-14.946962356567385,-15.291877746582031,-12.380122184753418,-9.778292655944824,-11.240854263305664,-9.928997993469238,6,1,1,0,0,1,1,1,1,1,0,0,0,1,-12.380122184753418,-9.778292655944824,-11.240854263305664,-9.928997993469238,6,1,1,0,0,1,1,1,1,1,0,0,1,2,-12.38830280303955,-9.782631874084473,-11.22420597076416,-9.941084861755373
3,3,1,2,1,0,0,1,1,0,0,0,1,0,1,-14.602139472961426,-15.420909881591797,-12.25258445739746,-9.74729824066162,-11.144100189208984,-9.943554878234863,3,1,2,1,0,0,1,1,0,0,0,1,0,0,-12.25258445739746,-9.74729824066162,-11.144100189208984,-9.943554878234863,3,1,2,1,0,0,1,1,0,0,0,1,1,3,-12.245488166809082,-9.74736785888672,-11.122647285461426,-9.932644844055176
4,5,1,0,1,0,1,1,1,0,0,0,0,1,1,-14.649816513061523,-15.352011680603027,-12.410018920898438,-9.799344062805176,-11.219409942626951,-9.94067096710205,5,1,0,1,0,1,1,1,0,0,0,0,0,2,-12.41824722290039,-9.798084259033203,-11.233593940734863,-9.941606521606444,5,1,0,1,0,1,1,1,0,0,0,0,1,2,-12.410018920898438,-9.799344062805176,-11.219409942626951,-9.94067096710205
5,6,1,1,1,0,0,0,1,0,0,0,1,0,1,-14.55583667755127,-15.430365562438965,-12.27288055419922,-9.731794357299805,-11.114835739135742,-9.97339153289795,6,1,1,1,0,0,0,1,0,0,0,1,0,0,-12.27288055419922,-9.731794357299805,-11.114835739135742,-9.97339153289795,6,1,1,1,0,0,0,1,0,0,0,1,1,3,-12.26225471496582,-9.730862617492676,-11.095966339111328,-9.96923828125
6,6,2,0,0,0,2,3,1,2,0,0,1,0,3,-14.719715118408203,-15.222892761230469,-12.465428352355955,-9.72104835510254,-11.175751686096191,-9.897706985473633,6,2,0,0,0,2,3,1,2,0,0,1,0,3,-12.465428352355955,-9.72104835510254,-11.175751686096191,-9.897706985473633,6,2,0,0,0,2,3,1,2,0,0,1,1,1,-12.46840763092041,-9.728290557861328,-11.160823822021484,-9.898193359375
7,3,1,1,1,1,2,1,1,2,1,0,0,0,2,-14.823490142822266,-14.985960006713867,-12.404645919799805,-9.771790504455566,-11.193960189819336,-9.962797164916992,3,1,1,1,1,2,1,1,2,1,0,0,0,3,-12.404645919799805,-9.771790504455566,-11.193960189819336,-9.962797164916992,3,1,1,1,1,2,1,1,2,1,0,0,1,3,-12.411300659179688,-9.77823543548584,-11.182040214538574,-9.963743209838867
8,4,1,3,0,0,2,1,1,0,1,1,0,1,3,-14.73373031616211,-15.195664405822754,-12.349309921264648,-9.785980224609377,-11.28146743774414,-9.93995475769043,4,1,3,0,0,2,1,1,0,1,1,0,0,2,-12.350122451782228,-9.782721519470217,-11.294994354248049,-9.938605308532717,4,1,3,0,0,2,1,1,0,1,1,0,1,1,-12.349309921264648,-9.785980224609377,-11.28146743774414,-9.93995475769043
9,6,1,0,1,0,2,1,1,2,0,0,0,0,1,-14.784469604492188,-15.126108169555664,-12.365068435668944,-9.754966735839844,-11.11091136932373,-9.895044326782228,6,1,0,1,0,2,1,1,2,0,0,0,0,1,-12.365068435668944,-9.754966735839844,-11.11091136932373,-9.895044326782228,6,1,0,1,0,2,1,1,2,0,0,0,1,3,-12.361652374267578,-9.755820274353027,-11.093618392944336,-9.899792671203612
10,6,1,3,1,1,2,0,0,2,1,1,0,1,3,-14.658126831054688,-14.781927108764648,-12.1987886428833,-9.676250457763672,-11.118864059448242,-9.881464004516602,6,1,3,1,1,2,0,0,2,1,1,0,0,3,-12.194621086120604,-9.672941207885742,-11.131149291992188,-9.8868408203125,6,1,3,1,1,2,0,0,2,1,1,0,1,1,-12.1987886428833,-9.676250457763672,-11.118864059448242,-9.881464004516602
11,5,1,1,0,0,0,1,1,0,0,0,0,0,1,-14.63884162902832,-15.37185287475586,-12.367741584777832,-9.789334297180176,-11.25650119781494,-9.998570442199709,5,1,1,0,0,0,1,1,0,0,0,0,0,1,-12.367741584777832,-9.789334297180176,-11.25650119781494,-9.998570442199709,5,1,1,0,0,0,1,1,0,0,0,0,1,1,-12.362043380737305,-9.791054725646973,-11.239192962646484,-9.995723724365234
12,6,1,1,0,1,2,1,1,0,0,0,1,0,3,-14.471027374267578,-15.233184814453123,-12.346156120300291,-9.782753944396973,-11.218356132507324,-9.924631118774414,6,1,1,0,1,2,1,1,0,0,0,1,0,1,-12.346156120300291,-9.782753944396973,-11.218356132507324,-9.924631118774414,6,1,1,0,1,2,1,1,0,0,0,1,1,1,-12.336569786071776,-9.777917861938477,-11.190353393554688,-9.917999267578123
13,3,1,0,0,0,0,1,1,0,0,0,0,0,1,-14.655113220214844,-15.348125457763672,-12.413424491882324,-9.763736724853516,-11.229215621948242,-9.971713066101074,3,1,0,0,0,0,1,1,0,0,0,0,0,3,-12.413424491882324,-9.763736724853516,-11.229215621948242,-9.971713066101074,3,1,0,0,0,0,1,1,0,0,0,0,1,2,-12.408082008361816,-9.766408920288086,-11.21295166015625,-9.96876335144043
14,3,1,1,0,0,2,2,1,0,0,0,0,0,1,-14.65146255493164,-15.393960952758787,-12.492097854614258,-9.835145950317385,-11.250499725341797,-10.107202529907228,3,1,1,0,0,2,2,1,0,0,0,0,0,3,-12.492097854614258,-9.835145950317385,-11.250499725341797,-10.107202529907228,3,1,1,0,0,2,2,1,0,0,0,0,1,2,-12.481297492980955,-9.841272354125977,-11.237374305725098,-10.102874755859377
15,3,1,3,1,0,2,1,1,0,0,0,0,0,3,-14.63151741027832,-15.329395294189451,-12.235358238220217,-9.736810684204102,-11.170207023620604,-9.887628555297852,3,1,3,1,0,2,1,1,0,0,0,0,0,1,-12.235358238220217,-9.736810684204102,-11.170207023620604,-9.887628555297852,3,1,3,1,0,2,1,1,0,0,0,0,1,1,-12.22593879699707,-9.739002227783203,-11.158565521240234,-9.884833335876465
16,3,1,2,1,1,2,0,1,0,0,1,0,0,1,-14.542457580566406,-15.232068061828612,-12.352484703063965,-9.79061508178711,-11.163769721984863,-10.054061889648438,3,1,2,1,1,2,0,1,0,0,1,0,0,1,-12.352484703063965,-9.79061508178711,-11.163769721984863,-10.054061889648438,3,1,2,1,1,2,0,1,0,0,1,0,1,1,-12.343207359313965,-9.793726921081545,-11.150311470031738,-10.038058280944824
17,5,1,0,0,2,2,1,1,0,0,0,0,1,0,-14.673501968383787,-15.263843536376951,-12.444046974182127,-9.798949241638184,-11.205770492553713,-9.963600158691406,5,1,0,0,2,2,1,1,0,0,0,0,0,1,-12.455820083618164,-9.793537139892578,-11.221661567687988,-9.96881103515625,5,1,0,0,2,2,1,1,0,0,0,0,1,1,-12.444046974182127,-9.798949241638184,-11.205770492553713,-9.963600158691406
18,3,1,0,1,0,0,1,1,2,0,0,0,1,1,-14.8491849899292,-15.23057746887207,-12.367778778076172,-9.767946243286133,-11.190463066101074,-9.943549156188965,3,1,0,1,0,0,1,1,2,0,0,0,0,1,-12.367912292480469,-9.763250350952148,-11.202898025512695,-9.942912101745604,3,1,0,1,0,0,1,1,2,0,0,0,1,3,-12.367778778076172,-9.767946243286133,-11.190463066101074,-9.943549156188965
19,6,0,1,0,0,0,1,1,0,1,0,0,0,1,-14.726917266845703,-15.312728881835938,-12.213434219360352,-9.711058616638184,-11.108777046203612,-9.842832565307615,6,0,1,0,0,0,1,1,0,1,0,0,0,1,-12.213434219360352,-9.711058616638184,-11.108777046203612,-9.842832565307615,6,0,1,0,0,0,1,1,0,1,0,0,1,3,-12.215579986572266,-9.7149076461792,-11.09499168395996,-9.853193283081056
20,3,1,0,0,0,0,1,1,1,0,0,1,0,1,-14.845514297485352,-15.455575942993164,-12.40825366973877,-9.764695167541504,-11.201394081115724,-9.950825691223145,3,1,0,0,0,0,1,1,1,0,0,1,0,3,-12.40825366973877,-9.764695167541504,-11.201394081115724,-9.950825691223145,3,1,0,0,0,0,1,1,1,0,0,1,1,1,-12.407102584838867,-9.767653465270996,-11.182365417480469,-9.949416160583496
21,6,1,3,0,0,1,0,1,0,1,0,1,0,1,-14.612751007080078,-15.31301498413086,-12.366086959838867,-9.788373947143556,-11.171491622924805,-9.969310760498049,6,1,3,0,0,1,0,1,0,1,0,1,0,2,-12.366086959838867,-9.788373947143556,-11.171491622924805,-9.969310760498049,6,1,3,0,0,1,0,1,0,1,0,1,1,2,-12.362749099731444,-9.790176391601562,-11.15822982788086,-9.967905044555664
22,3,1,3,1,0,2,1,1,2,0,0,0,1,3,-14.817739486694336,-15.191112518310549,-12.228591918945312,-9.746593475341797,-11.16242504119873,-9.8892240524292,3,1,3,1,0,2,1,1,2,0,0,0,0,3,-12.230289459228516,-9.741918563842772,-11.171850204467772,-9.88951587677002,3,1,3,1,0,2,1,1,2,0,0,0,1,1,-12.228591918945312,-9.746593475341797,-11.16242504119873,-9.8892240524292
23,2,1,2,0,0,2,1,1,2,0,0,1,1,2,-14.782462120056152,-15.183786392211914,-12.3229341506958,-9.777886390686035,-11.176003456115724,-9.9564847946167,2,1,2,0,0,2,1,1,2,0,0,1,0,1,-12.319546699523926,-9.774362564086914,-11.194926261901855,-9.960456848144531,2,1,2,0,0,2,1,1,2,0,0,1,1,3,-12.3229341506958,-9.777886390686035,-11.176003456115724,-9.9564847946167
24,3,1,1,0,0,1,1,1,2,0,0,0,1,3,-14.789716720581056,-15.216487884521484,-12.358649253845217,-9.779630661010742,-11.23638916015625,-9.991400718688965,3,1,1,0,0,1,1,1,2,0,0,0,0,1,-12.35552978515625,-9.77414608001709,-11.250898361206056,-9.98996639251709,3,1,1,0,0,1,1,1,2,0,0,0,1,2,-12.358649253845217,-9.779630661010742,-11.23638916015625,-9.991400718688965
25,6,1,0,0,3,0,3,1,0,0,0,0,0,1,-14.457226753234863,-15.109015464782717,-12.486026763916016,-9.763824462890623,-11.056855201721191,-9.977282524108888,6,1,0,0,3,0,3,1,0,0,0,0,0,2,-12.486026763916016,-9.763824462890623,-11.056855201721191,-9.977282524108888,6,1,0,0,3,0,3,1,0,0,0,0,1,1,-12.474370002746582,-9.764212608337402,-11.040763854980469,-9.96954345703125
